CustID,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1518,1,1,0,0,5.15,24.25,28.85,0,0,53.5,294.55,294.35,0,0,1,1,1,1,1,0,1,1,0,1.64,3.19,3.36,,,3.4,4,0
1519,0,1,0,1,5.5,0,46.1,0,35.25,97.15,0,825.45,0,701.05,1,1,1,1,0,1,1,0,1,1.7,,3.83,,3.56,4.36,4,1
1520,1,0,0,0,12.65,34.25,0,0,0,414.9,1119.35,0,0,0,0,0,0,0,1,1,1,1,0,2.54,3.53,,,,4.11,3,0
1521,1,0,1,1,16.85,40.5,0,34.5,39.8,736.45,1817.75,0,1480,1783.15,0,1,1,1,1,1,1,1,0,2.82,3.7,,3.54,3.68,4.5,4,0
1522,0,0,1,0,19.5,0,0,11.75,0,887.7,0,0,530,0,1,0,0,0,0,0,0,0,0,2.97,,,2.46,,3.76,2,0
1523,1,1,1,1,26.05,36.75,41.85,16.25,38.45,1738.15,2589.3,2768.85,1110,2590.2,1,1,0,0,1,1,1,1,0,3.26,3.6,3.73,2.79,3.65,5.71,3,0
1524,0,0,0,0,9.25,0,0,0,0,285.75,0,0,0,0,0,0,0,0,0,0,0,1,0,2.22,,,,,3.47,1,0
1525,1,1,0,0,4.75,23,37.45,0,0,112,626.6,1010.1,0,0,1,0,0,0,0,0,1,1,1,1.56,3.14,3.62,,,3.71,2,0
1526,0,0,1,0,7.05,0,0,20.25,0,400.55,0,0,1150,0,1,1,0,0,0,0,0,0,1,1.95,,,3.01,,4.84,2,0
1527,0,0,1,0,21.7,0,0,52.25,0,1580.4,0,0,3665,0,1,0,0,0,1,1,1,1,0,3.08,,,3.96,,5.6,3,0
1528,0,0,1,0,3.4,0,0,15.75,0,111.5,0,0,440,0,0,1,0,0,0,0,0,1,0,1.22,,,2.76,,3.47,1,1
1529,0,1,1,1,13.05,0,40.6,10.25,40.85,682.2,0,1928.2,545,1964.2,1,1,1,0,1,1,1,1,1,2.57,,3.7,2.33,3.71,3.58,4,0
1530,0,1,0,0,12.25,0,23.9,0,0,416.4,0,793.4,0,0,0,0,0,0,0,0,0,0,1,2.51,,3.17,,,5.68,1,1
1531,0,1,0,0,4.15,0,29.9,0,0,46.35,0,299.65,0,0,0,0,0,1,0,0,0,0,1,1.42,,3.4,,,3.71,1,1
1532,0,0,0,0,4.2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44,,,,,3.66,1,0
1533,1,0,1,0,19.2,25.75,0,9.25,0,964.85,1320.05,0,390,0,0,0,0,0,1,0,1,1,0,2.95,3.25,,2.22,,4.06,3,1
1534,0,0,0,0,13.4,0,0,0,0,438.9,0,0,0,0,1,0,0,1,1,0,0,0,0,2.6,,,,,3.33,2,0
1535,1,0,1,0,10.7,23,0,18.75,0,296.75,572.25,0,405,0,0,0,0,0,1,1,1,1,0,2.37,3.14,,2.93,,2.71,3,0
1536,0,0,1,0,6.45,0,0,5.75,0,182.35,0,0,170,0,0,0,0,0,0,1,0,1,0,1.86,,,1.75,,4.65,3,0
1537,1,1,1,1,33.05,21.75,53.55,18.75,48.05,2225.15,1391.6,3532.1,1215,3185.35,1,1,1,1,1,1,1,1,1,3.5,3.08,3.98,2.93,3.87,4.38,4,0
1538,1,0,1,0,25.65,41.75,0,11.75,0,1423,2294.75,0,630,0,1,1,0,0,1,1,1,1,0,3.24,3.73,,2.46,,3.58,3,0
1539,0,1,1,1,7.15,0,44.8,14.25,46.55,160.2,0,817.25,265,893.75,1,1,1,0,1,1,0,1,1,1.97,,3.8,2.66,3.84,4.72,4,0
1540,1,1,1,1,18.45,33.75,56.95,35.5,47.85,742.5,1307.8,2171.65,1385,1867.5,0,1,1,1,1,1,1,1,0,2.92,3.52,4.04,3.57,3.87,4.01,4,0
1541,1,1,1,1,10.75,33.5,35.3,11,44.6,546.65,1772.35,1726.45,615,2407.15,1,1,0,0,1,1,1,1,0,2.37,3.51,3.56,2.4,3.8,3.69,3,0
1542,1,0,1,0,12.95,32.5,0,26.25,0,716.25,1783.55,0,1355,0,1,0,0,0,1,1,1,1,0,2.56,3.48,,3.27,,3.14,3,0
1543,1,1,1,1,8.3,14.75,52,18,47,160.4,359.25,1183.65,430,1117.55,1,1,1,0,1,1,1,1,1,2.12,2.69,3.95,2.89,3.85,3.33,4,1
1544,0,0,1,0,8.8,0,0,20.75,0,264.05,0,0,690,0,0,0,0,0,0,0,0,0,0,2.17,,,3.03,,3.04,1,0
1545,0,0,1,0,13.4,0,0,27.5,0,560.55,0,0,1315,0,1,0,1,0,1,1,1,1,0,2.6,,,3.31,,4.14,3,1
1546,1,1,1,1,8.15,26.5,50.95,31.75,55.55,364.8,1323.5,2289.7,1410,2725.3,1,1,1,1,1,1,1,1,1,2.1,3.28,3.93,3.46,4.02,3.95,4,0
1547,0,0,1,0,11,0,0,8.75,0,476.15,0,0,405,0,0,0,0,0,0,0,0,0,0,2.4,,,2.17,,5.24,1,0
1548,1,1,1,0,18.15,46.25,49.2,21.25,0,958.7,2530.9,2610.6,1105,0,0,0,0,0,1,1,1,1,0,2.9,3.83,3.9,3.06,,3.91,3,1
1549,0,0,0,0,9.85,0,0,0,0,469.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,,,,,3.14,1,0
1550,0,1,0,0,2.45,0,21.9,0,0,19.25,0,65.1,0,0,0,0,0,1,0,0,0,0,1,0.9,,3.09,,,3.5,1,1
1551,0,1,0,0,10.4,0,44,0,0,476.45,0,2096.75,0,0,1,1,0,1,0,0,0,0,1,2.34,,3.78,,,3.37,2,1
1552,0,1,1,1,6.4,0,37.6,22.75,46.2,160.3,0,788.4,450,979.25,1,1,1,1,1,1,1,1,1,1.86,,3.63,3.12,3.83,4.56,4,1
1553,1,1,0,0,14.05,9.25,30.35,0,0,465.2,306.05,916.5,0,0,1,0,0,1,0,0,0,0,1,2.64,2.22,3.41,,,4.38,2,1
1554,1,0,1,0,6.6,43.5,0,29.5,0,350.85,2423.3,0,1685,0,0,0,0,0,1,1,1,1,0,1.89,3.77,,3.38,,4.22,3,0
1555,0,0,0,0,4.2,0,0,0,0,47.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,,,,,3.4,1,0
1556,0,0,1,0,14.6,0,0,29.5,0,785.4,0,0,1600,0,0,0,0,0,0,0,0,0,0,2.68,,,3.38,,3.53,1,0
1557,1,0,1,0,9.05,21.5,0,8,0,333,695.95,0,275,0,0,1,0,0,1,1,1,1,1,2.2,3.07,,2.08,,3.56,3,0
1558,1,0,1,0,8.55,14.75,0,22,0,86.05,142.05,0,200,0,0,0,0,0,1,1,1,1,0,2.15,2.69,,3.09,,3.58,3,0
1559,0,0,1,0,17.25,0,0,17.75,0,1045.7,0,0,1085,0,1,0,0,0,1,0,0,0,1,2.85,,,2.88,,3.56,2,0
1560,1,0,1,1,5.65,36.25,0,19.75,40.4,305.75,1872.75,0,995,2005.45,1,1,1,1,1,1,1,1,0,1.73,3.59,,2.98,3.7,4.13,4,0
1561,0,0,1,0,10.4,0,0,22.5,0,664.65,0,0,1470,0,1,0,0,0,0,0,0,0,0,2.34,,,3.11,,4.54,2,0
1562,1,0,1,1,17.65,28.5,0,41,28.55,950.7,1502.2,0,2170,1524.6,0,1,1,0,1,1,1,1,0,2.87,3.35,,3.71,3.35,4.09,4,0
1563,0,1,0,0,7.9,0,30.15,0,0,196.95,0,672.4,0,0,0,1,0,1,0,0,0,0,1,2.07,,3.41,,,4.77,1,1
1564,1,1,1,0,1.1,5.75,22.8,2.75,0,1.1,5.75,22.8,2.75,0,0,0,0,1,1,0,0,0,1,0.1,1.75,3.13,1.01,,4.91,1,1
1565,1,0,1,0,14,30.75,0,14.75,0,938.35,2128.2,0,965,0,1,0,0,0,1,1,1,1,0,2.64,3.43,,2.69,,4.38,3,0
1566,0,1,0,0,3.65,0,36.45,0,0,38.05,0,235.75,0,0,1,0,0,1,0,0,0,0,1,1.29,,3.6,,,3.04,2,0
1567,0,0,1,0,3.15,173,0,9.5,0,55.55,0,0,175,0,0,0,0,0,0,0,0,0,0,1.15,5.15,,2.25,,3.09,1,0
1568,0,1,1,0,6.2,0,29.55,12.75,0,229.5,0,991.35,415,0,1,0,0,1,0,0,0,1,0,1.82,,3.39,2.55,,4.14,2,0
1569,0,0,0,0,8.45,0,0,0,0,109.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,,,,,4.96,1,1
1570,1,1,1,0,2.1,13.75,25.95,8.75,0,6.9,44.95,82.25,25,0,0,1,0,1,1,0,1,1,0,0.74,2.62,3.26,2.17,,3.47,3,1
1571,0,1,0,0,6.85,0,36.05,0,0,106.5,0,701.5,0,0,1,0,0,1,0,0,0,0,1,1.92,,3.58,,,2.94,2,0
1572,1,1,1,1,20.15,39.25,46.3,17.25,36.4,1443.75,2490.65,2895.25,1055,2322.2,1,1,1,1,1,1,1,1,1,3,3.67,3.84,2.85,3.59,4.09,4,0
1573,0,0,1,0,22.4,0,0,18.5,0,1464.9,0,0,1225,0,0,0,0,0,1,1,1,1,0,3.11,,,2.92,,4.57,3,0
1574,1,1,1,1,5.4,16,39.2,13.75,33.55,83.15,189.45,422.8,140,331.65,0,1,1,1,1,1,1,0,1,1.69,2.77,3.67,2.62,3.51,3.43,4,1
1575,0,1,0,0,6.35,0,19.75,0,0,30.8,0,109.25,0,0,0,0,0,1,0,0,0,0,0,1.85,,2.98,,,3.4,1,1
1576,0,1,0,1,4.6,0,35.45,0,27.7,54.85,0,398.95,0,339.75,0,1,1,1,0,0,0,0,1,1.53,,3.57,,3.32,3.43,1,0
1577,1,1,1,1,2.1,16.25,43.2,12.25,33.6,5.1,31.3,47.05,5,24.2,1,1,1,1,1,1,1,1,1,0.74,2.79,3.77,2.51,3.51,3.78,4,1
1578,0,0,1,0,8.15,0,0,12,0,32.25,0,0,25,0,0,0,0,0,0,0,0,0,0,2.1,,,2.48,,3.64,1,0
1579,1,1,1,1,14.3,19.5,39.6,15.25,28.95,459.05,616.5,1396.3,495,984.1,1,1,1,1,1,1,1,1,1,2.66,2.97,3.68,2.72,3.37,3.14,4,0
1580,0,0,0,0,6.85,0,0,0,0,102.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1.92,,,,,3.61,3,0
1581,0,0,1,0,18.9,0,0,12,0,653.15,0,0,470,0,1,0,0,0,0,0,0,0,1,2.94,,,2.48,,3.26,2,0
1582,0,0,1,0,12.75,0,0,23.75,0,622.15,0,0,1015,0,1,0,0,0,0,1,1,1,0,2.55,,,3.17,,3.64,3,0
1583,1,0,1,1,30.55,46.25,0,26.25,46.7,2291.1,3114.95,0,1805,3292.65,1,0,0,0,1,1,1,1,0,3.42,3.83,,3.27,3.84,5.03,3,0
1584,0,0,0,0,3.4,0,0,0,0,107.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,,,,,3.89,1,0
1585,0,1,1,0,4.95,0,31.55,10.75,0,203.65,0,1301.85,460,0,0,0,0,1,0,0,0,0,1,1.6,,3.45,2.37,,3.93,1,0
1586,1,0,1,0,11.9,25.25,0,8.25,0,524.25,1108.4,0,305,0,1,0,0,0,1,1,1,1,0,2.48,3.23,,2.11,,4.48,3,0
1587,0,0,0,0,5.45,0,0,0,0,165.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,,,,,2.94,1,0
1588,0,0,1,0,5.9,0,0,23,0,277.65,0,0,945,0,0,0,0,0,0,0,0,1,0,1.77,,,3.14,,3.43,1,0
1589,0,1,1,0,6.7,0,20.2,31.25,0,251.35,0,825.15,1240,0,0,0,0,1,0,0,0,0,0,1.9,,3.01,3.44,,4.5,1,1
1590,0,0,0,0,7.2,0,0,0,0,231.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,,,,,2.64,1,0
1591,0,0,1,0,14.6,0,0,14.25,0,912.4,0,0,845,0,0,1,0,1,1,1,0,1,0,2.68,,,2.66,,5.83,3,1
1592,1,0,1,1,3.2,41,0,15.75,35.4,35.5,502,0,210,373,0,1,1,1,1,1,1,1,0,1.16,3.71,,2.76,3.57,3.18,4,0
1593,1,0,1,0,13.85,50.5,0,21,0,583.1,2284.25,0,935,0,0,0,0,0,1,1,1,1,0,2.63,3.92,,3.04,,4.39,3,0
1594,0,0,1,0,18.95,0,0,30.5,0,880.75,0,0,1395,0,0,0,0,0,0,0,0,0,0,2.94,,,3.42,,4.14,1,0
1595,1,0,1,0,7.9,23,0,15.75,0,210.85,515.8,0,345,0,1,0,0,0,1,1,1,0,0,2.07,3.14,,2.76,,3.3,3,0
1596,1,1,1,1,9.55,21.25,59.2,10,79.2,375.4,872.5,2361.9,385,2973,1,1,1,1,1,1,1,1,1,2.26,3.06,4.08,2.3,4.37,3,4,0
1597,0,0,1,0,7.55,0,0,6.5,0,156.15,0,0,105,0,0,1,0,0,1,1,1,0,0,2.02,,,1.87,,3.87,3,0
1598,0,0,0,0,7.3,0,0,0,0,102.4,0,0,0,0,0,0,0,0,1,0,1,1,0,1.99,,,,,4.8,3,0
1599,1,1,0,0,2.1,19.5,27.45,0,0,5.2,81.15,103.45,0,0,1,0,1,0,1,1,1,1,1,0.74,2.97,3.31,,,3.66,4,1
1600,0,0,0,0,3.6,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28,,,,,3.04,1,1
1601,1,1,0,0,7,11,26.25,0,0,29.2,56.45,90.75,0,0,0,0,1,0,0,0,0,0,1,1.95,2.4,3.27,,,3.97,1,1
1602,0,1,0,0,5.05,0,28.65,0,0,85.05,0,523.05,0,0,1,1,0,1,0,1,0,0,0,1.62,,3.36,,,4.06,2,1
1603,0,0,0,0,3.55,0,0,0,0,19.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1.27,,,,,3.66,1,1
1604,1,0,1,0,5.95,21.5,0,11.25,0,117.55,423.6,0,190,0,0,0,0,0,1,1,1,1,0,1.78,3.07,,2.42,,4.68,3,0
1605,0,0,1,0,7.35,0,0,19.25,0,217.45,0,0,600,0,1,0,0,0,0,0,0,0,1,1.99,,,2.96,,3.64,2,0
1606,1,0,1,0,18.45,28.25,0,11,0,961.75,1535.25,0,570,0,1,0,0,0,0,0,0,1,0,2.92,3.34,,2.4,,5.5,2,0
1607,1,0,1,0,11.7,26,0,23.25,0,577.1,1267.2,0,1195,0,0,1,0,0,1,1,1,1,0,2.46,3.26,,3.15,,3.93,3,0
1608,0,0,1,0,13.9,0,0,4.5,0,556.2,0,0,135,0,0,0,0,0,0,0,0,0,0,2.63,,,1.5,,4.36,1,0
1609,1,1,1,1,2.8,16.5,36,37.75,21.7,8.2,74.45,44.4,70,47.9,0,1,1,0,1,1,1,1,1,1.03,2.8,3.58,3.63,3.08,3.14,4,1
1610,0,1,0,0,4.5,0,31.85,0,0,92.65,0,646.05,0,0,0,0,0,1,0,0,0,0,0,1.5,,3.46,,,4.48,1,1
1611,0,0,0,0,6.1,0,0,0,0,89.6,0,0,0,0,1,0,0,0,1,0,1,1,1,1.81,,,,,3.22,3,0
1612,1,0,1,0,44.95,15.75,0,20,0,3002.2,1089.05,0,1295,0,1,0,0,0,0,0,0,0,0,3.81,2.76,,3,,4.29,2,0
1613,1,0,1,0,13.7,16.25,0,6.75,0,371.35,450,0,165,0,0,0,0,0,1,0,0,1,0,2.62,2.79,,1.91,,4.13,3,0
1614,1,0,1,1,22.25,27.5,0,26.75,29.75,1549.95,1782.1,0,1885,2096.55,1,0,0,0,1,1,1,1,0,3.1,3.31,,3.29,3.39,6.12,3,0
1615,0,0,0,0,33.65,0,0,0,0,1871.2,0,0,0,0,0,0,0,0,1,1,1,1,0,3.52,,,,,3.18,3,0
1616,0,1,1,0,6.2,0,28.4,7.25,0,82.6,0,242.9,95,0,0,0,0,1,0,0,0,0,1,1.82,,3.35,1.98,,3.14,1,0
1617,0,0,1,0,2.95,0,0,7.25,0,21.55,0,0,35,0,0,0,0,0,1,0,1,0,0,1.08,,,1.98,,3.83,1,1
1618,1,1,0,1,3.75,17,31.95,0,21.9,59.75,253.35,463.25,0,309.05,0,0,0,0,1,1,1,1,1,1.32,2.83,3.46,,3.09,5.57,3,0
1619,0,1,1,0,16.7,0,32.25,11.75,0,1020.35,0,1939.15,680,0,1,1,0,0,0,0,0,0,0,2.82,,3.47,2.46,,3.53,2,0
1620,1,0,1,1,30.75,22.25,0,12.25,47.4,1829.4,1391,0,670,2962.1,1,1,1,0,1,1,1,1,1,3.43,3.1,,2.51,3.86,3.5,4,0
1621,1,0,1,0,14.75,20.25,0,10.75,0,786.2,1170.75,0,570,0,0,0,0,0,1,0,0,1,0,2.69,3.01,,2.37,,3.61,3,0
1622,0,0,1,0,3.4,0,0,8.25,0,49.7,0,0,160,0,0,0,0,0,1,0,0,0,0,1.22,,,2.11,,5.69,1,0
1623,0,1,0,0,4.1,0,29.35,0,0,64.95,0,514.15,0,0,1,0,0,0,0,0,0,0,1,1.41,,3.38,,,3.26,2,1
1624,0,1,1,0,7.25,0,33.7,18.75,0,263.55,0,1153.35,630,0,1,0,0,1,0,0,0,0,0,1.98,,3.52,2.93,,3.85,2,0
1625,1,1,1,1,16.6,19,58.7,16.5,51.35,520.4,537.4,1712.5,450,1533.9,0,1,1,1,1,1,1,1,1,2.81,2.94,4.07,2.8,3.94,3.43,4,1
1626,0,0,0,0,9.6,0,0,0,0,159.2,0,0,0,0,0,0,0,0,0,1,0,0,0,2.26,,,,,5.58,1,0
1627,1,1,1,1,6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255,450.45,0,1,1,1,1,1,1,1,1,1.93,2.76,3.76,2.85,3.43,3.71,4,1
1628,1,1,1,0,19.6,35.75,34.25,62,0,1411.7,2396.7,2440.55,4125,0,1,0,0,0,0,1,1,0,0,2.98,3.58,3.53,4.13,,4.01,3,0
1629,1,0,1,0,23.1,29.25,0,25.5,0,1566.8,2063.45,0,1750,0,0,0,0,0,0,0,0,0,0,3.14,3.38,,3.24,,3.89,1,0
1630,0,0,0,0,6.05,0,0,0,0,137.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8,,,,,3.26,1,1
1631,1,0,1,1,18.05,30.25,0,8.75,30.4,812.65,1472.7,0,475,1503.95,1,0,1,0,1,1,1,1,0,2.89,3.41,,2.17,3.41,4.7,3,0
1632,1,0,1,0,12.8,27.75,0,10.5,0,204.95,520.6,0,170,0,0,0,0,1,0,0,1,0,0,2.55,3.32,,2.35,,4.19,1,0
1633,1,0,1,1,4.05,25.75,0,27.5,22.5,117.05,628.05,0,570,529.1,0,0,1,0,1,1,1,1,0,1.4,3.25,,3.31,3.11,3.66,3,0
1634,1,0,0,1,8.25,24.5,0,0,26.4,140.85,404.8,0,0,447.95,1,1,0,0,1,1,0,1,1,2.11,3.2,,,3.27,3.43,4,1
1635,0,1,0,0,7.65,0,23.25,0,0,75.25,0,169.75,0,0,0,0,0,0,0,0,1,0,0,2.03,,3.15,,,3.26,1,0
1636,1,1,1,1,4.3,23,45.15,22.75,31.3,41.35,357.5,582,305,474.5,0,1,1,1,1,1,1,1,1,1.46,3.14,3.81,3.12,3.44,5.45,4,1
1637,0,1,1,0,9.2,0,37.2,18.75,0,539.65,0,2302.4,1160,0,1,0,0,0,1,0,0,0,0,2.22,,3.62,2.93,,3.76,2,0
1638,0,1,0,1,4.7,0,39.65,0,20.8,26.3,0,318.25,0,135.95,0,1,1,1,0,0,0,0,1,1.55,,3.68,,3.03,3.66,1,1
1639,0,0,1,0,32.65,0,0,41.75,0,2412.6,0,0,3085,0,1,0,0,0,1,1,1,0,0,3.49,,,3.73,,4.29,3,0
1640,1,0,1,0,16.1,36,0,11,0,972,2245.35,0,645,0,0,0,0,0,1,1,1,1,0,2.78,3.58,,2.4,,4.3,3,0
1641,1,1,1,1,6,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215,491.1,0,0,1,1,1,1,1,0,0,1.79,3.06,3.54,2.28,3.29,5.47,4,0
1642,0,0,1,0,3.95,0,0,36.25,0,79.6,0,0,685,0,1,0,0,0,1,1,0,1,0,1.37,,,3.59,,3.09,3,0
1643,1,0,1,0,15.85,24.75,0,8.75,0,757.4,1228.85,0,395,0,0,0,0,0,1,1,1,1,0,2.76,3.21,,2.17,,3.04,3,0
1644,0,0,0,0,4.95,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,,,,,2.2,1,1
1645,0,1,0,1,4.15,0,39.1,0,27.05,93.25,0,1225.35,0,841.95,0,1,0,1,0,0,0,0,1,1.42,,3.67,,3.3,3.71,1,1
1646,0,1,1,0,7.15,0,24.6,10,0,277.5,0,891.8,355,0,1,0,0,1,0,0,0,0,1,1.97,,3.2,2.3,,3.91,2,1
1647,1,1,1,1,16.5,36,54.2,22.75,28.4,692.2,1540.15,2100.25,910,1199.95,1,1,0,0,1,1,1,1,1,2.8,3.58,3.99,3.12,3.35,3.3,4,0
1648,1,1,1,1,4.15,21.5,43.7,11.75,38.8,34.7,188.35,431.3,110,415.8,1,1,1,1,0,1,1,0,1,1.42,3.07,3.78,2.46,3.66,3.97,4,1
1649,1,0,0,0,5.8,22.5,0,0,0,163.65,566.15,0,0,0,0,0,0,0,1,1,0,1,0,1.76,3.11,,,,4.06,3,0
1650,1,0,0,0,8.25,21.75,0,0,0,186.5,438.4,0,0,0,0,0,0,0,1,0,0,0,0,2.11,3.08,,,,5.02,1,0
1651,1,0,1,1,4.75,26.25,0,48.5,24.45,21.75,115,0,140,50.45,0,1,0,0,1,1,1,1,0,1.56,3.27,,3.88,3.2,3.99,3,0
1652,0,0,0,0,10.05,0,0,0,0,373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,,,,,3.43,1,1
1653,0,0,1,0,15.1,0,0,18.5,0,494.45,0,0,665,0,0,0,0,0,1,1,1,1,0,2.71,,,2.92,,4.74,3,0
1654,1,0,0,0,7.65,16,0,0,0,177.4,420.65,0,0,0,0,0,0,0,0,0,0,0,0,2.03,2.77,,,,3.18,1,0
1655,0,0,0,0,3.2,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,,,,,2.83,1,1
1656,1,0,1,0,13.9,32,0,20.25,0,732.2,1671.9,0,1125,0,0,0,0,0,1,1,0,1,0,2.63,3.47,,3.01,,3.85,3,0
1657,1,0,1,0,8.85,19.5,0,53.25,0,77,123.3,0,325,0,0,0,0,0,1,1,1,1,0,2.18,2.97,,3.97,,3.58,3,1
1658,1,1,1,1,6.2,27.5,42.4,40,36.3,45.95,225.85,373.15,340,290.65,0,1,1,1,1,1,1,1,1,1.82,3.31,3.75,3.69,3.59,4.32,4,1
1659,0,1,0,0,3.3,0,30.3,0,0,88.65,0,711.2,0,0,1,0,0,1,0,0,0,0,1,1.19,,3.41,,,3.71,2,0
1660,0,1,0,0,3.7,0,24.3,0,0,48.55,0,243.4,0,0,0,0,0,1,0,0,0,0,1,1.31,,3.19,,,2.89,1,1
1661,1,0,1,0,9.05,18.5,0,8.75,0,385.2,845.65,0,365,0,0,0,0,0,1,1,1,1,0,2.2,2.92,,2.17,,5.14,3,0
1662,0,0,1,0,8.95,0,0,15.25,0,492.35,0,0,855,0,1,0,0,0,0,0,0,0,0,2.19,,,2.72,,3.74,2,0
1663,0,0,0,0,3.2,0,0,0,0,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,,,,,3.58,1,0
1664,1,1,0,1,4.4,17.25,35.65,0,42.05,34.65,155.15,237.8,0,288.25,1,1,1,1,1,1,1,1,1,1.48,2.85,3.57,,3.74,3.43,4,1
1665,1,0,1,0,7.45,15.5,0,11.75,0,112.8,280.85,0,150,0,0,0,1,0,0,1,1,1,1,2.01,2.74,,2.46,,5.33,4,0
1666,0,0,1,0,7.3,0,0,33.75,0,231.45,0,0,1050,0,0,0,0,0,0,0,0,0,0,1.99,,,3.52,,3.64,1,0
1667,1,1,1,1,3,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155,444.65,1,1,1,1,1,1,1,1,1,1.1,3.42,4.08,3.16,4.1,4.9,4,1
1668,0,1,0,0,4.5,0,28.5,0,0,36.45,0,230.3,0,0,1,0,0,1,0,0,0,1,1,1.5,,3.35,,,3.33,2,1
1669,0,1,0,0,5.85,0,22.15,0,0,102.45,0,274.7,0,0,1,0,0,0,0,0,0,0,0,1.77,,3.1,,,2.71,2,0
1670,1,1,1,1,14.4,25.75,37.2,57.75,36.95,339.55,591.2,870.05,1415,901.6,1,1,1,1,1,1,1,1,1,2.67,3.25,3.62,4.06,3.61,3.87,4,0
1671,0,0,1,0,37.3,0,0,109.25,0,2686.25,0,0,7515,0,1,0,0,0,0,0,0,0,0,3.62,,,4.69,,2.64,2,0
1672,0,0,1,0,16.35,0,0,17,0,956.85,0,0,925,0,1,0,0,1,0,0,0,0,0,2.79,,,2.83,,4.62,2,0
1673,1,0,1,0,18.9,47.5,0,25,0,1399.3,3310.4,0,1735,0,1,1,0,0,1,1,1,1,0,2.94,3.86,,3.22,,4.47,3,0
1674,0,0,0,0,12.2,0,0,0,0,121.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,,,,,3.3,1,1
1675,0,1,1,1,9.9,0,43.15,5.5,26.9,496.95,0,2054.95,270,1252.85,1,1,1,1,0,0,0,0,1,2.29,,3.76,1.7,3.29,3.3,2,0
1676,1,0,1,1,15.25,32.5,0,21.75,39.3,800.25,1644.05,0,1055,1991.75,1,0,0,0,1,1,0,1,0,2.72,3.48,,3.08,3.67,4.08,3,0
1677,1,1,1,1,4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185,330.55,1,1,1,1,1,1,1,1,1,1.58,3.31,3.79,3.16,3.61,5.68,4,1
1678,0,0,1,1,4.85,0,0,14.25,14.9,68.95,0,0,185,212.25,0,1,0,0,1,1,0,0,0,1.58,,,2.66,2.7,3.78,3,0
1679,1,0,1,0,5.4,20.5,0,23,0,116.2,398.15,0,415,0,0,1,1,0,1,1,1,1,0,1.69,3.02,,3.14,,3.56,4,0
1680,0,1,0,1,5.95,0,38.3,0,32,53.75,0,433.05,0,397.3,1,1,1,1,0,0,0,0,1,1.78,,3.65,,3.47,5.32,2,1
1681,0,0,1,0,10.15,0,0,13.25,0,600.5,0,0,820,0,1,1,0,0,0,0,1,1,1,2.32,,,2.58,,6.6,2,0
1682,1,0,1,0,27,30,0,19.75,0,1722.5,1959.95,0,1245,0,0,0,0,0,1,1,1,1,0,3.3,3.4,,2.98,,4.08,3,0
1683,1,0,1,0,10.2,32.25,0,17.5,0,319.65,885.15,0,500,0,0,0,0,0,1,1,1,1,0,2.32,3.47,,2.86,,3.14,3,0
1684,0,1,1,0,17.9,0,28,15.25,0,982.9,0,1449.6,785,0,0,0,0,1,0,0,1,1,1,2.88,,3.33,2.72,,4.47,1,0
1685,1,0,1,0,33.85,21.75,0,18.25,0,2255.65,1487.7,0,1175,0,0,0,0,0,0,1,1,1,0,3.52,3.08,,2.9,,4.7,3,0
1686,1,0,1,1,4,26.25,0,20.25,21.95,32,131.95,0,50,80.35,0,1,0,1,1,1,1,1,0,1.39,3.27,,3.01,3.09,4.42,3,1
1687,1,1,1,0,16.35,28,23.85,13.25,0,1012.55,1581.7,1395.1,805,0,1,0,0,0,0,0,0,0,1,2.79,3.33,3.17,2.58,,4.14,2,0
1688,0,0,0,0,5.05,0,0,0,0,59.95,0,0,0,0,0,0,0,1,0,0,0,0,0,1.62,,,,,3.09,1,1
1689,1,1,1,1,12.85,28.5,48.75,24,37.15,647.95,1542.25,2570.65,1210,1846.5,1,1,1,1,1,1,1,1,0,2.55,3.35,3.89,3.18,3.61,3.76,4,0
